State,Route Name,Route Link,Bus Name,Bus Type,Departure Time,Duration,Reaching Time,Rating,Price,Seats Available
Telangana,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),22:45,03h 55m,2:40,,INR 749,
Telangana,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 36409,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,04h 15m,19:15,2.8,INR 302,29 Seats available
Telangana,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 36401,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,04h 15m,20:15,2.1,INR 302,25 Seats available
Telangana,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 36431,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,04h 15m,23:30,2.9,INR 302,33 Seats available
Telangana,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4409,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04h 15m,0:15,2.9,INR 302,
Telangana,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 5878,INDRA(A.C. Seater),21:15,05h 10m,2:25,2.9,INR 365,
Telangana,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4407,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 35m,3:35,,INR 313,
Telangana,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4419,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,04h 15m,4:00,,INR 302,
Telangana,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Dosti Tours and Travels,A/C Sleeper (2+1),22:00,05h 15m,3:15,,INR 799,
Telangana,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,05h 15m,2:45,,INR 549,
Telangana,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),21:50,06h 15m,4:05,,INR 499,
Telangana,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),22:30,04h 30m,3:00,,INR 750,
Telangana,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Harikrishna Travels,Volvo Multi-Axle B9R A/c Seater (2+2),22:00,05h 00m,3:00,,INR 560,
Telangana,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,05h 30m,3:00,,INR 5000,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 3878,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:05,08h 10m,3:15,2.0,INR 617,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 5087,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,07h 15m,3:15,2.5,INR 613,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 5089,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,06h 45m,3:15,2.2,INR 613,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 5095,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06h 45m,4:15,2.6,INR 613,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 5051,VENNELA (A.C. SLEEPER),21:30,06h 50m,4:20,,INR 1131,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 4156,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,07h 30m,5:00,,INR 617,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 4609,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,07h 30m,5:15,,INR 613,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 5091,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,06h 45m,4:45,,INR 613,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 4118,INDRA(A.C. Seater),22:15,06h 45m,5:00,,INR 771,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 5027,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,06h 45m,5:15,,INR 613,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 4021,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,08h 35m,7:20,,INR 617,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 3872,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:30,06h 10m,5:40,,INR 1016,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 4309,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,06h 45m,6:30,,INR 617,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,GreenLine Travels And Holidays,Non A/C Seater / Sleeper (2+1),21:50,08h 40m,6:30,,INR 900,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,VEGA BUS,A/C Seater / Sleeper (2+1),21:00,07h 10m,4:10,,846,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Dream Line Travels Pvt Ltd,A/C Sleeper (2+1),22:00,07h 15m,5:15,,1129,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:45,07h 45m,5:30,,INR 1400,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,GreenLine Travels And Holidays,A/C Sleeper (2+1),21:00,08h 15m,5:15,,INR 1249,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Intercity travels,Bharat Benz A/C Sleeper (2+1),22:30,07h 30m,6:00,,INR 1199,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Jabbar Travels,NON A/C Sleeper (2+1),22:00,07h 30m,5:30,,INR 900,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),21:40,07h 50m,5:30,,INR 890,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Go Tour Travels and Holidays,A/C Sleeper (2+1),21:00,08h 30m,5:30,,1080,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Vihari Travels ,A/C Seater / Sleeper (2+1),21:45,09h 25m,7:10,,808,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Kaveri Travels,A/C Seater / Sleeper (2+1),23:35,0-17h 0-15m,7:20,,INR 870,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Sri Vinayaka Travels,A/C Seater / Sleeper (2+1),22:00,07h 30m,5:30,,989,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Green Line Travels And Holidays Premium Business Class,VE Executive A/C Sleeper (1+1),21:30,08h 00m,5:30,,INR 1749,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,LUCKY TRAVELS,A/C Sleeper (2+1),21:40,07h 45m,5:25,,INR 999,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,AKHILA TRAVELS,A/C Semi Sleeper / Sleeper (2+1),21:30,08h 00m,5:30,,INR 999,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,ASHITHA TRAVELS,A/C Sleeper (2+1),21:40,07h 25m,5:05,,1139,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,GreenLine Travels And Holidays,VE A/C Sleeper (2+1),21:40,08h 20m,6:00,,INR 1350,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,LUCKY TRAVELS,NON A/C Sleeper (2+1),21:50,08h 55m,6:45,,INR 899,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Sri Vengamamba Bus Transport (SVBT),A/C Seater/Sleeper (2+1),22:30,07h 00m,5:30,,INR 1820,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,LUCKY TRAVELS,A/C Sleeper (2+1),22:40,06h 50m,5:30,,INR 1400,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,AKHILA TRAVELS,A/C Semi Sleeper / Sleeper (2+1),23:05,07h 45m,6:50,,INR 1249,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:59,06h 46m,6:45,,INR 1926,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Komitla Trans lines.,A/C Sleeper (2+1),21:30,09h 11m,6:41,,1088,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:25,06h 35m,6:00,,INR 2437,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Shyamoli Paribahan Pvt Ltd,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:35,06h 25m,6:00,,2070,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,V Kaveri Travels,VE A/C Sleeper (2+1),23:15,06h 45m,6:00,,INR 1790,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Sri Vengamamba Bus Transport (SVBT),A/C Seater/Sleeper (2+1),23:30,06h 50m,6:20,,INR 1490,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:45,06h 30m,5:15,,INR 1090,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),23:50,08h 10m,8:00,,INR 1850,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Zingbus Plus,A/C Seater / Sleeper (2+1),23:55,08h 00m,7:55,,1243,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),0:30,05h 30m,6:00,,INR 2140,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Navayuga Travels,A/C Sleeper (2+1),1:45,07h 15m,9:00,,INR 2190,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,KTC Travels,A/C Seater / Sleeper (2+1),21:25,08h 35m,6:00,,INR 859,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Bharathi Travels,Non A/C Seater / Sleeper (2+1),21:45,07h 50m,5:35,,INR 699,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,AGR Travels,A/C Sleeper (2+1),21:30,08h 40m,6:10,,INR 999,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Kaveri Travels,VE A/C Sleeper (2+1),23:59,06h 01m,6:00,,INR 1599,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,GKT TRAVELS,A/C Seater/Sleeper (2+1),21:00,07h 40m,4:40,,759,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Jabbar Travels,Bharat Benz A/C Sleeper (2+1),22:30,07h 30m,6:00,,INR 1052,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Intercity travels,Bharat Benz A/C Sleeper (2+1),23:45,06h 45m,6:30,,INR 2399,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Simhapuri Travels,NON A/C Sleeper (2+1),21:45,07h 45m,5:30,,INR 949,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Rajeswari Travels,Non A/C Seater / Sleeper (2+1),21:15,08h 15m,5:30,,855,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,KMBT Travels,A/C Seater / Sleeper (2+1),22:45,07h 15m,6:00,,1045,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Komitla Trans lines.,NON A/C Sleeper (2+1),23:50,08h 40m,8:30,,1349,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,METRO LINES TRAVELS,NON A/C Seater/ Sleeper (2+1),20:55,07h 55m,4:50,,INR 690,
Telangana,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Sri Venkataramana Travels,Non A/C Seater / Sleeper (2+1),23:59,06h 31m,6:30,,1080,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 35128,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,05h 50m,20:50,2.5,INR 373,31 Seats available
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 24427,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,05h 50m,21:20,2.6,INR 373,33 Seats available
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 3835,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:45,06h 47m,22:32,2.0,INR 419,37 Seats available
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2713,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,06h 30m,22:30,2.6,INR 373,33 Seats available
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 3271,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,06h 45m,23:15,2.5,INR 373,33 Seats available
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2717,INDRA(A.C. Seater),17:00,06h 30m,23:30,2.0,INR 451,26 Seats available
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2887,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,06h 40m,23:55,,INR 370,33 Seats available
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 24421,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,05h 50m,23:20,,INR 373,31 Seats available
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2673,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,06h 15m,0:15,,INR 373,8 Seats available
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2621,INDRA(A.C. Seater),18:15,06h 15m,0:30,,INR 447,14 Seats available
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2711,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,06h 15m,0:45,,INR 373,16 Seats available
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2677,NIGHT RIDER (SEATER CUM SLEEPER),19:00,05h 40m,0:40,,INR 509,8 Seats available
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2723,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,06h 00m,1:00,,INR 373,20 Seats available
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 4227,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,06h 15m,1:45,,INR 373,44 Seats available
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2687,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,05h 45m,1:15,,INR 370,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2875,STAR LINER(NON-AC SLEEPER 2+1),19:45,05h 15m,1:00,,INR 483,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 42621,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,06h 00m,2:00,,INR 373,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 48983,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:30,06h 15m,2:45,,INR 355,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 3831,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05h 50m,2:50,,INR 373,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2675,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:00,05h 15m,2:15,,INR 568,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 24425,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,06h 00m,3:45,,INR 373,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 3833,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,05h 50m,4:00,,INR 396,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2623,INDRA(A.C. Seater),22:30,05h 40m,4:10,,INR 451,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2701,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,05h 50m,4:35,,INR 370,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2641,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05h 45m,4:45,,INR 373,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2671,INDRA(A.C. Seater),23:30,05h 30m,5:00,,INR 451,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2699,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,05h 25m,5:20,,INR 373,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,TGSRTC - 2335,Super Luxury (Non AC Seater 2+2 Push Back),21:00,05h 30m,2:30,,INR 373,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Sri Krishna Travels,A/C Sleeper (2+1),16:20,05h 40m,22:00,,INR 700,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),19:25,05h 20m,0:45,,INR 909,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),14:45,06h 45m,21:30,,INR 2249,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Shyamoli Paribahan Pvt Ltd,A/C Sleeper (2+1),15:00,07h 00m,22:00,,957,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Jagan Travels,A/C Sleeper (2+1),15:15,05h 45m,21:00,,INR 1286,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Navayuga Travels,A/C Sleeper (2+1),16:00,05h 30m,21:30,,INR 2190,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),19:25,05h 35m,1:00,,INR 999,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Vikram Travels,A/C Sleeper (2+1),19:40,05h 10m,0:50,,INR 1299,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,KKaveri Travels,Non A/C Seater / Sleeper (2+1),14:45,06h 00m,20:45,,INR 1290,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakathiya Travels,NON A/C Sleeper (2+1),19:00,05h 01m,0:01,,INR 1111,
Telangana,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),19:15,05h 25m,0:40,,INR 1300,
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2529,INDRA(A.C. Seater),14:45,05h 45m,20:30,2.2,INR 467,38 Seats available
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2541,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,06h 15m,21:45,2.1,INR 386,34 Seats available
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 23532,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,06h 15m,22:15,,INR 386,26 Seats available
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2201,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,06h 15m,22:45,,INR 386,34 Seats available
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2542,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,06h 15m,23:15,,INR 386,34 Seats available
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2215,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,06h 15m,23:45,,INR 386,34 Seats available
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2834,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:15,06h 00m,0:15,,INR 386,
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2579,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,06h 15m,1:55,,INR 386,
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2581,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,05h 45m,2:00,,INR 386,
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2543,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,06h 15m,3:25,,INR 386,
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 24280,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,05h 50m,3:30,,INR 386,
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2533,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,06h 15m,4:15,,INR 386,
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2408,INDRA(A.C. Seater),22:15,05h 30m,3:45,,INR 467,
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 8309,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:45,05h 45m,4:30,,INR 369,
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 3321,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,06h 00m,4:45,,INR 386,
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2525,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06h 15m,5:15,,INR 386,
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 24282,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05h 55m,4:55,,INR 386,
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 3415,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 00m,5:30,,INR 386,
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 2535,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,06h 15m,6:00,,INR 386,
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 24266,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,05h 50m,5:45,,INR 386,
Telangana,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,Morning Star Travels,A/C Sleeper (2+1),21:10,07h 45m,4:55,,INR 790,
